x,y,z,010-000-024-033,010-000-030-096,020-000-032-221,020-000-033-111,anomaly
16.45434846198309,10.874785166962313,12.815752354550707,1.0,0.0,0.0,0.0,0.0
16.297944693669304,10.912004033694647,12.9279606997906,0.0,0.0,0.0,1.0,0.0
16.331084882901635,10.892048331892767,12.870073082273242,0.0,0.0,1.0,0.0,0.0
16.500139756533578,10.756223768760576,12.814277850142652,1.0,0.0,0.0,0.0,0.0
16.52024263946274,10.702825851405027,12.84933249585633,0.0,1.0,0.0,0.0,0.0
16.552885587629824,10.684440672962154,12.801343782160593,0.0,0.0,1.0,0.0,0.0
16.6602434570438,10.714618507747465,12.67361871870024,1.0,0.0,0.0,0.0,0.0
16.46644457538691,10.858050035555943,12.834185634478139,0.0,0.0,0.0,1.0,0.0
16.338312870760255,10.845369072335174,12.945497288464114,0.0,0.0,1.0,0.0,0.0
16.530042103756895,10.711374538979952,12.835197535715247,1.0,0.0,0.0,0.0,0.0
16.65866654613349,10.66493948453652,12.76761710165566,0.0,1.0,0.0,0.0,0.0
16.522396224916648,10.65295163651181,12.931635231750308,0.0,0.0,0.0,1.0,0.0
16.547215746867735,10.588492785323693,12.898707619053786,0.0,0.0,1.0,0.0,0.0
16.65362270789656,10.654904507741817,12.766950396611527,1.0,0.0,0.0,0.0,0.0
16.455863994373654,10.774486721497043,12.867532943707548,0.0,0.0,0.0,1.0,0.0
16.335590199683,10.747017432995586,12.950798834355691,0.0,0.0,1.0,0.0,0.0
16.529187391190412,10.617778957411529,12.82660947605957,1.0,0.0,0.0,0.0,0.0
16.654252504881846,10.590696819604801,12.745925678466563,0.0,1.0,0.0,0.0,0.0
16.459665709835527,10.705645416806592,12.806935870914279,0.0,0.0,0.0,1.0,0.0
16.487702016626823,10.681241930784743,12.789167818437376,0.0,0.0,1.0,0.0,0.0
16.600049767888766,10.660582122709428,12.668134414933744,1.0,0.0,0.0,0.0,0.0
16.392613554861292,10.775007889446178,12.768725728850036,0.0,0.0,0.0,1.0,0.0
16.269240103225794,10.768915969357375,12.887153226766806,0.0,0.0,1.0,0.0,0.0
16.467640997851078,10.650553180231714,12.788915370336317,1.0,0.0,0.0,0.0,0.0
16.601316158529652,10.596812599875582,12.717949801074305,0.0,1.0,0.0,0.0,0.0
16.449918450641047,10.589098095050057,12.879425539184853,0.0,0.0,0.0,1.0,0.0
16.479605764558414,10.605050920360759,12.841540589376345,0.0,0.0,1.0,0.0,0.0
16.647060251664133,10.51378467751301,12.800858311553597,1.0,0.0,0.0,0.0,0.0
16.448518920317024,10.62593119651758,12.890025196180014,0.0,0.0,0.0,1.0,0.0
16.316878841183975,10.688784303639354,12.969314469849166,0.0,0.0,1.0,0.0,0.0
16.482214893713607,10.578829842643906,12.929158666737477,1.0,0.0,0.0,0.0,0.0
16.50196551731202,10.531783813605093,12.97559720842157,0.0,1.0,0.0,0.0,0.0
16.49778431414073,10.503825037318705,12.879764930797714,0.0,0.0,0.0,1.0,0.0
16.4850722055791,10.464535507025706,12.830165449646772,0.0,0.0,1.0,0.0,0.0
16.48076286640836,10.471921049213206,12.835812368055139,1.0,0.0,0.0,0.0,0.0
16.320415152924227,10.498059432157412,12.944406963682134,0.0,0.0,0.0,1.0,0.0
16.354232340557846,10.447127025890154,12.926119545870545,0.0,0.0,1.0,0.0,0.0
16.52016508236577,10.392955484466443,12.844552873758058,1.0,0.0,0.0,0.0,0.0
16.537139161892686,10.343745321528262,12.884934847432094,0.0,1.0,0.0,0.0,0.0
16.527847071123215,10.322059433265757,12.88498526193836,0.0,0.0,0.0,1.0,0.0
16.528848058042485,10.3692425275048,12.868974071779947,0.0,0.0,1.0,0.0,0.0
16.471533029803282,10.490955932714597,12.817357703574963,1.0,0.0,0.0,0.0,0.0
16.305114388613106,10.51515006488164,12.936575209782337,0.0,0.0,0.0,1.0,0.0
16.33517189172773,10.451434850900718,12.93805551171755,0.0,0.0,1.0,0.0,0.0
16.500839855274496,10.353642186353456,12.866353409652692,1.0,0.0,0.0,0.0,0.0
16.517357598850207,10.321657165991216,12.906753902617416,0.0,1.0,0.0,0.0,0.0
16.513974316435696,10.31387967028526,12.909108756587862,0.0,0.0,0.0,1.0,0.0
16.509502774519145,10.312681211828505,12.91065080007146,0.0,0.0,1.0,0.0,0.0
16.44394951468725,10.439897606261143,12.863675451100526,1.0,0.0,0.0,0.0,0.0
16.269159293734432,10.455774479224816,12.964903449167565,0.0,0.0,0.0,1.0,0.0
16.308854308581587,10.399937250800157,12.954010840726935,0.0,0.0,1.0,0.0,0.0
16.418291125167983,10.392900313568237,12.83533580532746,1.0,0.0,0.0,0.0,0.0
16.375286048477435,10.470529277101406,12.817906012464501,0.0,1.0,0.0,0.0,0.0
16.364526835956966,10.455398104096146,12.806687882042597,0.0,0.0,0.0,1.0,0.0
16.365273927627072,10.41411019889705,12.81886133491464,0.0,0.0,1.0,0.0,0.0
16.36461719414467,10.422913774790196,12.806499180291741,1.0,0.0,0.0,0.0,0.0
16.19168863540066,10.443554340783269,12.9187402512324,0.0,0.0,0.0,1.0,0.0
16.22098265978114,10.38798397694882,12.902127147980304,0.0,0.0,1.0,0.0,0.0
16.337461202101338,10.494664636252446,12.811536794111941,1.0,0.0,0.0,0.0,0.0
16.30204696373061,10.579854291102523,12.777680004261128,0.0,1.0,0.0,0.0,0.0
16.289558436434543,10.551547648756515,12.76516610535979,0.0,0.0,0.0,1.0,0.0
16.279492942958306,10.582254840921163,12.747013793911101,0.0,0.0,1.0,0.0,0.0
16.286308210308434,10.568577291776865,12.749063748734118,1.0,0.0,0.0,0.0,0.0
16.092542519753255,10.532724612883785,12.832698480599333,0.0,0.0,0.0,1.0,0.0
16.132852820903032,10.49051644355617,12.819908444491883,0.0,0.0,1.0,0.0,0.0
16.297935770433416,10.389646400492621,12.766798158626399,1.0,0.0,0.0,0.0,0.0
16.316793153101035,10.345173022456033,12.80016445440461,0.0,1.0,0.0,0.0,0.0
16.312720780049688,10.338083962271734,12.78700409596001,0.0,0.0,0.0,1.0,0.0
16.313737820454087,10.339332850377632,12.783762530663788,0.0,0.0,1.0,0.0,0.0
16.310610184578028,10.335986175071938,12.774903888002287,1.0,0.0,0.0,0.0,0.0
16.138912615412902,10.352385970862645,12.893512985346492,0.0,0.0,0.0,1.0,0.0
16.17628091735098,10.376227218635018,12.863957276513032,0.0,0.0,1.0,0.0,0.0
16.28170982501071,10.435968249917803,12.736157892563064,1.0,0.0,0.0,0.0,0.0
16.30040608906398,10.38695743495166,12.757783829085868,0.0,1.0,0.0,0.0,0.0
16.30771401076932,10.394637858201115,12.754766477157604,0.0,0.0,0.0,1.0,0.0
16.31006903618853,10.40638162426099,12.743217619675294,0.0,0.0,1.0,0.0,0.0
16.371583739531253,10.28015889095538,12.814293130364792,1.0,0.0,0.0,0.0,0.0
16.21109404652283,10.310900410994751,12.923847943191133,0.0,0.0,0.0,1.0,0.0
16.25687074699593,10.314124090910749,12.897841957265497,0.0,0.0,1.0,0.0,0.0
16.426198363085547,10.22041539668607,12.836112010989531,1.0,0.0,0.0,0.0,0.0
16.384389750556522,10.302464158754791,12.805786281933564,0.0,1.0,0.0,0.0,0.0
16.394887770789136,10.315753079412444,12.798375970172458,0.0,0.0,0.0,1.0,0.0
16.396510256918262,10.322102689466645,12.815898255457794,0.0,0.0,1.0,0.0,0.0
16.457421432615,10.196595515321821,12.882613814133325,1.0,0.0,0.0,0.0,0.0
16.295638996231666,10.219537372776491,12.98970560890583,0.0,0.0,0.0,1.0,0.0
16.338614301004345,10.234520920526784,12.96771045383298,0.0,0.0,1.0,0.0,0.0
16.50364508713241,10.145114909828294,12.93072845124748,1.0,0.0,0.0,0.0,0.0
16.46138856151971,10.234139188402414,12.894598001018291,0.0,1.0,0.0,0.0,0.0
16.498244069275778,10.303094375432414,12.91010283148689,0.0,0.0,0.0,1.0,0.0
16.498464940212685,10.308375295632505,12.893900351143962,0.0,0.0,1.0,0.0,0.0
16.496682711482222,10.309681909985134,12.900958064638182,1.0,0.0,0.0,0.0,0.0
16.342330620264818,10.354568823459624,13.031459117404227,0.0,0.0,0.0,1.0,0.0
16.386442011416005,10.325728513507855,13.032025384874709,0.0,0.0,1.0,0.0,0.0
16.550165418394403,10.27143850243219,12.977065871221503,1.0,0.0,0.0,0.0,0.0
16.507115475340232,10.34629235747061,12.943727903628016,0.0,1.0,0.0,0.0,0.0
16.52325673341673,10.376896719947752,12.965195765847286,0.0,0.0,0.0,1.0,0.0
16.694900429587616,10.247101393897248,12.904128239946656,1.0,0.0,0.0,0.0,0.0
16.558352737505697,10.24491152178867,13.06143758727854,0.0,0.0,0.0,1.0,0.0
16.438847258443403,10.220948941142504,13.161819033532769,0.0,0.0,1.0,0.0,0.0
16.63874750688203,10.120952827273435,13.083677402229371,1.0,0.0,0.0,0.0,0.0
16.763445058310136,10.125173000750966,12.97441590054909,0.0,1.0,0.0,0.0,0.0
16.569057034597826,10.250558657298008,13.073615405928335,0.0,0.0,0.0,1.0,0.0
16.598253236962453,10.266605353182724,13.02210897562436,0.0,0.0,1.0,0.0,0.0
16.766786935242234,10.17072836876891,12.987288794745462,1.0,0.0,0.0,0.0,0.0
16.570905103465986,10.293956202819558,13.085807436277925,0.0,0.0,0.0,1.0,0.0
16.44560439966817,10.278605362203411,13.18265223579873,0.0,0.0,1.0,0.0,0.0
16.649191737515135,10.158214765482656,13.102456798760114,1.0,0.0,0.0,0.0,0.0
16.77902506986771,10.179519783666077,13.008308251387673,0.0,1.0,0.0,0.0,0.0
16.581886229357465,10.297709732712196,13.09820232365454,0.0,0.0,0.0,1.0,0.0
16.619360859573643,10.257442950939906,13.09247556582103,0.0,0.0,1.0,0.0,0.0
16.786484061122685,10.16653815136501,13.03432365300523,1.0,0.0,0.0,0.0,0.0
16.60020642488516,10.282044553440526,13.114507727736964,0.0,0.0,0.0,1.0,0.0
16.46303923506686,10.33928134317188,13.210832470733713,0.0,0.0,1.0,0.0,0.0
16.66086220422763,10.212594829503216,13.133051315845425,1.0,0.0,0.0,0.0,0.0
16.784599256876874,10.23088238131762,13.041635378592781,0.0,1.0,0.0,0.0,0.0
16.587982967731797,10.349305205739876,13.150083308067316,0.0,0.0,0.0,1.0,0.0
16.612449396404852,10.329302645619316,13.112423276922042,0.0,0.0,1.0,0.0,0.0
16.776764614069965,10.265611692055687,13.020572786091543,1.0,0.0,0.0,0.0,0.0
16.5776522373234,10.383774856123324,13.092946096510868,0.0,0.0,0.0,1.0,0.0
16.45282425654082,10.443296989478512,13.187913555174287,0.0,0.0,1.0,0.0,0.0
16.60642854723293,10.403774891682692,13.048262770280799,0.0,1.0,0.0,0.0,0.0
16.407519737017225,10.527296621600689,13.166137062795583,0.0,0.0,0.0,1.0,0.0
16.43400894651344,10.541831813441055,13.122717096727056,0.0,0.0,1.0,0.0,0.0
16.599415217403983,10.488033568412858,13.054606280620584,1.0,0.0,0.0,0.0,0.0
16.407444806854187,10.611182094297334,13.180280454741682,0.0,0.0,0.0,1.0,0.0
16.274992337979068,10.672691088096604,13.271245129971405,0.0,0.0,1.0,0.0,0.0
16.465868776487955,10.54114744184717,13.178857888277687,1.0,0.0,0.0,0.0,0.0
16.596022761569397,10.490480052930229,13.113376934875332,0.0,1.0,0.0,0.0,0.0
16.397678158385464,10.61251463158316,13.2041061261186,0.0,0.0,0.0,1.0,0.0
16.419695242202028,10.62772215717076,13.167194187565729,0.0,0.0,1.0,0.0,0.0
16.58441913573133,10.563844909463688,13.094171942016729,1.0,0.0,0.0,0.0,0.0
16.38821406598965,10.705291146981995,13.204992809232566,0.0,0.0,0.0,1.0,0.0
16.25572423627642,10.757025224576493,13.29515979550614,0.0,0.0,1.0,0.0,0.0
16.45825571347314,10.633237122665593,13.18426459722126,1.0,0.0,0.0,0.0,0.0
16.584445822044266,10.65089861409214,13.081293885058948,0.0,1.0,0.0,0.0,0.0
16.390950455499656,10.753937563091457,13.15412334519745,0.0,0.0,0.0,1.0,0.0
16.41561557211199,10.775037907094475,13.117499068375487,0.0,0.0,1.0,0.0,0.0
16.585116816025145,10.645378414750942,13.066316403867551,1.0,0.0,0.0,0.0,0.0
16.3865138559741,10.768890846894799,13.134502510244642,0.0,0.0,0.0,1.0,0.0
16.257448964341982,10.82346099190059,13.21095109434604,0.0,0.0,1.0,0.0,0.0
16.45149227594642,10.709412708636453,13.110506651117838,1.0,0.0,0.0,0.0,0.0
16.58990279776334,10.660371999171337,13.030379310338034,0.0,1.0,0.0,0.0,0.0
16.388325481346165,10.772185337673454,13.10554684547239,0.0,0.0,0.0,1.0,0.0
16.42003532590251,10.752652992468251,13.069480767542961,0.0,0.0,1.0,0.0,0.0
16.59312575381342,10.61815641009681,13.004348624971866,1.0,0.0,0.0,0.0,0.0
16.42843797020131,10.631044479697177,13.131276038267307,0.0,0.0,0.0,1.0,0.0
16.43016303184578,10.526502246871045,13.06843815069662,0.0,0.0,1.0,0.0,0.0
16.599854582528057,10.394750016450097,13.010905395443983,1.0,0.0,0.0,0.0,0.0
16.559893746985644,10.47130151573965,12.978174334434728,0.0,1.0,0.0,0.0,0.0
16.545575872937835,10.436094570339312,12.951734845821198,0.0,0.0,0.0,1.0,0.0
16.548484597653093,10.396642821596172,12.963695990709528,0.0,0.0,1.0,0.0,0.0
16.555072280790718,10.391592436935019,12.941487173486038,1.0,0.0,0.0,0.0,0.0
16.386648163183427,10.400894459726587,13.058438446074284,0.0,0.0,0.0,1.0,0.0
16.414478943667753,10.342981518618881,13.024033394941364,0.0,0.0,1.0,0.0,0.0
16.533926880367776,10.320098618904204,12.896144937487865,1.0,0.0,0.0,0.0,0.0
16.491423756544602,10.404102961488112,12.890547220477888,0.0,1.0,0.0,0.0,0.0
16.478705977141473,10.360969663633586,12.844850547155396,0.0,0.0,0.0,1.0,0.0
16.476826635250344,10.369484823804408,12.854579305544847,0.0,0.0,1.0,0.0,0.0
16.47074765995306,10.366988309873205,12.877495611511755,1.0,0.0,0.0,0.0,0.0
16.297569459091008,10.37796796515038,12.991948488435163,0.0,0.0,0.0,1.0,0.0
16.321586014904277,10.36100288316437,12.973142297736919,0.0,0.0,1.0,0.0,0.0
16.492152126098294,10.212785557022414,12.903321888201292,1.0,0.0,0.0,0.0,0.0
16.452943260817573,10.296556285334226,12.867944566372772,0.0,1.0,0.0,0.0,0.0
16.43732100983031,10.265704639009762,12.892455283997455,0.0,0.0,0.0,1.0,0.0
16.435790925059724,10.17434664991388,12.874767733923253,0.0,0.0,1.0,0.0,0.0
16.437492010719915,10.165401637019414,12.858098044831234,1.0,0.0,0.0,0.0,0.0
16.256786810202268,10.198308645600743,12.936125707471126,0.0,0.0,0.0,1.0,0.0
16.290825118956974,10.187310425562622,12.931409948096771,0.0,0.0,1.0,0.0,0.0
16.45253295875618,10.091180554007138,12.89283159429149,1.0,0.0,0.0,0.0,0.0
16.411182266678185,10.166537566405713,12.878869865249403,0.0,1.0,0.0,0.0,0.0
16.403529799654425,10.156742207412766,12.866647859850621,0.0,0.0,0.0,1.0,0.0
16.428421666531985,10.198767900226052,12.877660453123454,0.0,0.0,1.0,0.0,0.0
16.431808493222434,10.187253561361176,12.864078060092133,1.0,0.0,0.0,0.0,0.0
16.26214317018209,10.2080855937694,12.977180014445592,0.0,0.0,0.0,1.0,0.0
16.301739695855566,10.256463390410747,12.956113521661482,0.0,0.0,1.0,0.0,0.0
16.467219812777685,10.166102356686375,12.902297333966949,1.0,0.0,0.0,0.0,0.0
16.41879649721919,10.250750523948467,12.872191716986913,0.0,1.0,0.0,0.0,0.0
16.428180697465653,10.268976039289722,12.850669095642484,0.0,0.0,0.0,1.0,0.0
16.415309680249965,10.235443740003824,12.81994090394368,0.0,0.0,1.0,0.0,0.0
16.46853336313722,10.122375663802806,12.889255569159621,1.0,0.0,0.0,0.0,0.0
16.306885525844756,10.139387111510189,12.983752475974345,0.0,0.0,0.0,1.0,0.0
16.34931901507011,10.201782780459215,12.94178288616251,0.0,0.0,1.0,0.0,0.0
16.521894230351908,10.052941641404608,12.86060914110074,1.0,0.0,0.0,0.0,0.0
16.481476892068837,10.134307540458689,12.812028303809736,0.0,1.0,0.0,0.0,0.0
16.490454668108764,10.152377271902104,12.800755865651647,0.0,0.0,0.0,1.0,0.0
16.596026931305797,10.188802964610714,12.681616936390872,1.0,0.0,0.0,0.0,0.0
16.393813479904015,10.30925405843804,12.793187567748916,0.0,0.0,0.0,1.0,0.0
16.268385432356656,10.322195266972729,12.90856704749886,0.0,0.0,1.0,0.0,0.0
16.47805553996103,10.240293360475688,12.806707513936582,1.0,0.0,0.0,0.0,0.0
16.602571624461177,10.271016746776752,12.740187477217217,0.0,1.0,0.0,0.0,0.0
16.4035277564836,10.393322992843622,12.841206940630265,0.0,0.0,0.0,1.0,0.0
16.443147757772987,10.443575676404063,12.837556755463453,0.0,0.0,1.0,0.0,0.0
16.614249471607096,10.344072159840414,12.769955028539508,1.0,0.0,0.0,0.0,0.0
16.42349712445336,10.459288606827027,12.86389317927843,0.0,0.0,0.0,1.0,0.0
16.292186204311427,10.51999580614973,12.947597058292416,0.0,0.0,1.0,0.0,0.0
16.508770860689523,10.434232213864176,12.875407858151707,1.0,0.0,0.0,0.0,0.0
16.63591016805388,10.453874285119161,12.796963958452256,0.0,1.0,0.0,0.0,0.0
16.43609990252668,10.581066449921838,12.903510729247964,0.0,0.0,0.0,1.0,0.0
16.47699938742924,10.537602988723354,12.887379977434517,0.0,0.0,1.0,0.0,0.0
16.648095138540302,10.410567408289136,12.815311107720694,1.0,0.0,0.0,0.0,0.0
16.450296729126908,10.527013624448731,12.903452309640327,0.0,0.0,0.0,1.0,0.0
16.300576547887857,10.57897832994416,13.019948931261855,0.0,0.0,1.0,0.0,0.0
16.50045377938158,10.481032282910924,12.937720515857494,1.0,0.0,0.0,0.0,0.0
16.640592281658446,10.531846742910865,12.879776742730332,0.0,1.0,0.0,0.0,0.0
16.447075983037124,10.649473591662227,12.982253346181759,0.0,0.0,0.0,1.0,0.0
16.481197561427663,10.67900039753376,12.964574541768968,0.0,0.0,1.0,0.0,0.0
16.477582525064253,10.627083751062942,13.00875462571434,0.0,0.0,1.0,0.0,0.0
16.479146676581195,10.633344201004862,13.011147749006415,1.0,0.0,0.0,0.0,0.0
16.353903264961463,10.69677001406885,13.116780887355699,0.0,0.0,1.0,0.0,0.0
16.553486488341886,10.583037824338133,13.02798808429025,1.0,0.0,0.0,0.0,0.0
16.422506686967175,10.572584386132476,13.19502829884446,0.0,0.0,0.0,1.0,0.0
16.45146137819973,10.587969123600702,13.165326932430784,0.0,0.0,1.0,0.0,0.0
16.570676184937845,10.5961435295855,13.011153574745391,1.0,0.0,0.0,0.0,0.0
16.533165653291295,10.675028092862853,12.994364613169397,0.0,1.0,0.0,0.0,0.0
16.38374948753289,10.720178330384423,13.126826020046709,0.0,0.0,0.0,1.0,0.0
16.342638430205586,10.725253621996833,13.076130707520921,0.0,0.0,1.0,0.0,0.0
16.509991884598424,10.598199938611643,13.025712456138056,1.0,0.0,0.0,0.0,0.0
16.31714753899735,10.719096248041073,13.080869981439747,0.0,0.0,0.0,1.0,0.0
16.342853880485176,10.734883560657153,13.046511042511915,0.0,0.0,1.0,0.0,0.0
16.469156530241637,10.681658391019148,12.969008415780722,0.0,1.0,0.0,0.0,0.0
16.272382541666058,10.795231810480862,13.054087126874485,0.0,0.0,0.0,1.0,0.0
16.1433968333281,10.849191596637908,13.129231697594681,0.0,0.0,1.0,0.0,0.0
16.286761460654706,10.846633569618191,12.95812984095283,1.0,0.0,0.0,0.0,0.0
16.259122279557786,10.91019675575573,12.965691311597299,0.0,0.0,0.0,1.0,0.0
16.087991460963632,10.995757644250103,13.029350607204236,0.0,0.0,1.0,0.0,0.0
16.23810910147597,10.983875889370049,12.855083644563699,1.0,0.0,0.0,0.0,0.0
16.38906911213507,10.933275216600661,12.761547801302653,0.0,1.0,0.0,0.0,0.0
16.19810102282019,11.040687598414156,12.87042617953654,0.0,0.0,0.0,1.0,0.0
16.07226275660617,11.098119302741797,12.904496758491145,0.0,0.0,1.0,0.0,0.0
16.26283105159538,10.977358888593997,12.801398952120257,1.0,0.0,0.0,0.0,0.0
16.233475398510965,10.969815622906768,12.834559580269772,0.0,0.0,0.0,1.0,0.0
16.222554942284052,10.954213865538172,12.805577967684348,0.0,0.0,1.0,0.0,0.0
16.22902078572418,10.953909163317437,12.796784205135205,1.0,0.0,0.0,0.0,0.0
16.35083066960583,10.88710206998705,12.695690227276343,0.0,1.0,0.0,0.0,0.0
16.14848808146786,10.996739975639102,12.797713791360755,0.0,0.0,0.0,1.0,0.0
16.173668702590856,11.010385044148572,12.753897801995253,0.0,0.0,1.0,0.0,0.0
16.34497560915302,10.883754255550084,12.681734725991534,1.0,0.0,0.0,0.0,0.0
16.190242320634276,10.880730200692108,12.838098067823863,0.0,0.0,0.0,1.0,0.0
16.044117953273847,10.856408239524308,12.898332922122695,0.0,0.0,1.0,0.0,0.0
16.190071986902492,10.845898152628527,12.723050909101644,1.0,0.0,0.0,0.0,0.0
16.39356116915469,10.79587769791026,12.647434044453421,0.0,1.0,0.0,0.0,0.0
16.19166294982446,10.893963273130257,12.727679345867987,0.0,0.0,0.0,1.0,0.0
16.21288198779216,10.899462937321287,12.7146182365745,0.0,0.0,1.0,0.0,0.0
16.382603602273853,10.749286890356322,12.644680776235017,1.0,0.0,0.0,0.0,0.0
16.222001659961645,10.771573778118771,12.708178326476514,0.0,0.0,0.0,1.0,0.0
16.24936313661458,10.79285182659972,12.683972451575638,0.0,0.0,1.0,0.0,0.0
16.369635263410675,10.761491943005389,12.55238311585743,1.0,0.0,0.0,0.0,0.0
16.38373747869207,10.72508315254182,12.589022332596556,0.0,1.0,0.0,0.0,0.0
16.377654625539932,10.719158192152225,12.583659662289964,0.0,0.0,0.0,1.0,0.0
16.383939460723102,10.688439608674889,12.600763171452751,0.0,0.0,1.0,0.0,0.0
16.435609416434403,10.57312131719538,12.666832295270355,1.0,0.0,0.0,0.0,0.0
16.277010365302743,10.603024097960276,12.77768562017475,0.0,0.0,0.0,1.0,0.0
16.299950003296967,10.624562360967813,12.726702152211365,0.0,0.0,1.0,0.0,0.0
16.464870541594717,10.496972393053678,12.70991344454167,1.0,0.0,0.0,0.0,0.0
16.430068837500592,10.566539909321648,12.66902140485115,0.0,1.0,0.0,0.0,0.0
16.424826186232288,10.550962412370344,12.64210019956472,0.0,0.0,0.0,1.0,0.0
16.432347806927933,10.568148947632473,12.671855859608673,0.0,0.0,1.0,0.0,0.0
16.422510147848385,10.581382112432618,12.689954822522752,1.0,0.0,0.0,0.0,0.0
16.26568923910552,10.616620245399854,12.786139183547943,0.0,0.0,0.0,1.0,0.0
16.301232739304528,10.639776105596399,12.764176641328616,0.0,0.0,1.0,0.0,0.0
16.47148687082138,10.50847013754683,12.71087964264495,1.0,0.0,0.0,0.0,0.0
16.43116043279175,10.583323007390637,12.695275548919334,0.0,1.0,0.0,0.0,0.0
16.468635104705292,10.610466904584534,12.673126554841078,0.0,0.0,1.0,0.0,0.0
16.65688239932429,10.5457259798644,12.634596090584978,1.0,0.0,0.0,0.0,0.0
16.504705409400596,10.548734363970597,12.799702470130265,0.0,0.0,0.0,1.0,0.0
16.370420383076713,10.566086535076673,12.879321518711201,0.0,0.0,1.0,0.0,0.0
16.575163613550068,10.45838915493466,12.781145855218071,1.0,0.0,0.0,0.0,0.0
16.70485580032563,10.41122071546545,12.71073868233127,0.0,1.0,0.0,0.0,0.0
16.507336596461325,10.53935063160099,12.804797382138613,0.0,0.0,0.0,1.0,0.0
16.547152992334972,10.496597187843609,12.829193475175185,0.0,0.0,1.0,0.0,0.0
16.717616944987284,10.363141740664506,12.75058730819179,1.0,0.0,0.0,0.0,0.0
16.564176941909185,10.378189941811137,12.91339546721398,0.0,0.0,0.0,1.0,0.0
16.43595713075248,10.438367506668518,12.99465063156231,0.0,0.0,1.0,0.0,0.0
16.582202628955216,10.439353748048633,12.873918256898287,1.0,0.0,0.0,0.0,0.0
16.703547503833963,10.452908609676548,12.78020443942752,0.0,1.0,0.0,0.0,0.0
16.50820815476286,10.57086743822443,12.857856743921996,0.0,0.0,0.0,1.0,0.0
16.53974149437755,10.605683600024912,12.791109616229951,0.0,0.0,1.0,0.0,0.0
16.65504379575775,10.584540800291633,12.693311574880068,1.0,0.0,0.0,0.0,0.0
16.46073407969496,10.694408533373997,12.797863030077725,0.0,0.0,0.0,1.0,0.0
16.327485274562893,10.751395237610854,12.885745522637494,0.0,0.0,1.0,0.0,0.0
16.530617777563762,10.647661695623565,12.809139932754904,1.0,0.0,0.0,0.0,0.0
16.653906792037233,10.63459265808812,12.744771399272267,0.0,1.0,0.0,0.0,0.0
16.451969835855884,10.73905247322759,12.839785195835262,0.0,0.0,0.0,1.0,0.0
16.452005111825795,10.66003253805324,12.845944708743675,0.0,0.0,1.0,0.0,0.0
16.62510108548611,10.531951789286248,12.771899580510132,1.0,0.0,0.0,0.0,0.0
16.426295893219855,10.642234258512444,12.864749693386997,0.0,0.0,0.0,1.0,0.0
16.26998994692192,10.69423418471521,12.948304444768015,0.0,0.0,1.0,0.0,0.0
16.432947373324343,10.563546703369926,12.89040734808216,1.0,0.0,0.0,0.0,0.0
16.391926590790018,10.649828230934798,12.854394671584485,0.0,1.0,0.0,0.0,0.0
16.401737730346085,10.656554708714976,12.863464176374384,0.0,0.0,0.0,1.0,0.0
16.403071003558768,10.697944242895645,12.860172887761268,0.0,0.0,1.0,0.0,0.0
16.40720646472179,10.683629457562123,12.84862813509746,1.0,0.0,0.0,0.0,0.0
16.216366302919546,10.703055247812697,12.955072525231033,0.0,0.0,1.0,0.0,0.0
16.41703424152608,10.577230871790514,12.85635894008453,1.0,0.0,0.0,0.0,0.0
16.53509219659843,10.60098403700721,12.761927985430981,0.0,1.0,0.0,0.0,0.0
16.334727272735808,10.720311731892194,12.887467137824611,0.0,0.0,0.0,1.0,0.0
16.36647602093273,10.704137145432057,12.860030404009791,0.0,0.0,1.0,0.0,0.0
16.47516503699383,10.68781859740941,12.754176568189497,1.0,0.0,0.0,0.0,0.0
16.33659535633867,10.70126151629967,12.919266091177708,0.0,0.0,0.0,1.0,0.0
16.167481647726174,10.685761634211302,13.011826003260678,0.0,0.0,1.0,0.0,0.0
16.310000777603722,10.664608212848623,12.882510788126012,1.0,0.0,0.0,0.0,0.0
16.43789710061081,10.601803872860089,12.817996618222017,0.0,1.0,0.0,0.0,0.0
16.296433456107234,10.609380450440097,12.978862741414476,0.0,0.0,0.0,1.0,0.0
16.28933606439254,10.521950647768959,12.955090143507007,0.0,0.0,1.0,0.0,0.0
16.40830927660386,10.505990064050696,12.84910567994881,1.0,0.0,0.0,0.0,0.0
16.216690208042806,10.632622946187732,12.96399149532389,0.0,0.0,0.0,1.0,0.0
16.052334043566283,10.604439822616056,13.029183644416992,0.0,0.0,1.0,0.0,0.0
16.256897099729958,10.496014506805958,12.930852406892079,1.0,0.0,0.0,0.0,0.0
16.41962594118314,10.546293636684233,12.832891463492505,0.0,1.0,0.0,0.0,0.0
16.197777659762668,10.589522806289326,12.851513339376504,0.0,0.0,1.0,0.0,0.0
16.394749502330246,10.484744650141229,12.755935066793027,1.0,0.0,0.0,0.0,0.0
16.400600059467752,10.482779802639234,12.80069062231222,0.0,0.0,0.0,1.0,0.0
16.203911216909383,10.491801229690704,12.82657610148715,0.0,0.0,1.0,0.0,0.0
16.244569816140334,10.426803630987116,12.86322627322514,1.0,0.0,0.0,0.0,0.0
16.3926047567175,10.394931754068464,12.734689912136304,0.0,1.0,0.0,0.0,0.0
16.375990191862666,10.388113437678156,12.805667654794764,0.0,0.0,0.0,1.0,0.0
16.199759785655964,10.419342259601914,12.830708705095661,0.0,0.0,1.0,0.0,0.0
